city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
caloocan,1,12% DP PROMO - 𝗧𝗵𝗲 𝗖𝗮𝗹𝗶𝗻𝗲𝗮 𝗧𝗼𝘄𝗲𝗿 - PRESELLING CONDO - CALOOCAN CITY,,,,,29 sqm,"₱ 6,181,000","Grace Park East, Caloocan",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,13 May 2025,Lorebel Aldea
caloocan,1,Torre de Florencia Condo in Caloocan City. Units for sale.,"Ready for Occupancy Condo beside SM Grand Central in Monumento Caloocan City
Condo Unit For Sale in Caloocan CIty near SM Grand Central

TORRE DE FLORENCIA Condominium in Monumento, Caloocan City, across SM Grand Central, 2 minutes walk: LRT Monumento Station, 3 minutes walk: SM Grand Central, 6-10 minutes walk: MCU, SM Hypermarket, PureGold, Victory Mall

Ready for Occupany. Php 34k monthly equity

Unit Available:

Studio Unit (21.70 sqm with balcony)

1 BR Unit (36.9 sqm with balcony)

Combined Studio Unit (43.4 sqm with balcony)

Amenities : Swimming pool, Kiddie pool, Gym and Fitness Center, Bar Area, Lounge Area, Multi-use Function hall, Playground, Jogging Path, Viewing Deck, Drying Cage

Join me and schedule your SITE TRIPPING now!!!",,,,37 sqm,"₱ 5,400,000","Grace Park West, Caloocan",1 bedroom,1 bathroom,,,Studio,For Sale,,,,,9 May 2025,Marissa Lapuz
caloocan,1,Nice Studio Type Condominium For Sale in Caloocan,"Approx Gross Floor Area: 34.50 sqm
1 T&B
High Floor

Selling Price: ₱ 7,180,000.00

For Direct Buyers only.

Contact:
MICHELLE MADARANG
Real Estate Broker No. 19349",The Calinea Tower,The Calinea Tower,,34 sqm,"₱ 7,180,000","Grace Park East, Caloocan",,1 bathroom,,Fully furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,6 May 2025,"Michelle Madarang, REB"
caloocan,1,Nice Studio Type Condominium For Sale in Caloocan,"Calinea Tower
Location: Caloocan
Approx Gross Floor Area: 34.50 sqm
1 T&B
High Floor

Selling Price: ₱ 7,180,000.00

For Direct Buyers only.

Contact:
MICHELLE MADARANG
Real Estate Broker No. 19349",The Calinea Tower,The Calinea Tower,,34 sqm,"₱ 7,180,000","Grace Park East, Caloocan",,1 bathroom,,Fully furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/the-calinea-tower/,22 Apr 2025,"Michelle Madarang, REB"
caloocan,1,DMCI homes Big 2BR with balcony Condo in Caloocan The Calinea Tower,,,,,70 sqm,"₱ 10,938,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,18 Apr 2025,Wilver  Madarang
caloocan,1,𝗧𝗵𝗲 𝗖𝗮𝗹𝗶𝗻𝗲𝗮 𝗧𝗼𝘄𝗲𝗿 - 12% DP IN 37 MOS. W/ 1% DISCOUNT- CALOOCAN CITY,,,,,79 sqm,"₱ 11,742,000","Grace Park East, Caloocan",3 bedrooms,2 bathrooms,60,Unfurnished,Condo,For Sale,,,Freehold,,13 Apr 2025,Lorebel Aldea
caloocan,1,𝗧𝗵𝗲 𝗖𝗮𝗹𝗶𝗻𝗲𝗮 𝗧𝗼𝘄𝗲𝗿 - PRESELLING - 12% DP IN 37 MO. W/ 1% DISCOUNT,,,,,52 sqm,"₱ 9,035,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,50,Unfurnished,Condo,For Sale,,,Freehold,,13 Apr 2025,Lorebel Aldea
caloocan,1,"12% DP PROMO - 𝗧𝗵𝗲 𝗖𝗮𝗹𝗶𝗻𝗲𝗮 𝗧𝗼𝘄𝗲𝗿 - GRACE PARK, CALOOCAN CITY",,,,,52 sqm,"₱ 9,637,000","Grace Park East, Caloocan",1 bedroom,1 bathroom,50,Unfurnished,Condo,For Sale,,,Freehold,,13 Apr 2025,Lorebel Aldea
caloocan,1,20% DP PROMO - 𝗧𝗵𝗲 𝗖𝗮𝗹𝗶𝗻𝗲𝗮 𝗧𝗼𝘄𝗲𝗿 - PRESELLING- CALOOCAN CITY,,,,,33 sqm,"₱ 6,322,000","Grace Park East, Caloocan",1 bedroom,1 bathroom,60,Unfurnished,Condo,For Sale,,,Freehold,,13 Apr 2025,Lorebel Aldea
caloocan,1,"𝗧𝗵𝗲 𝗖𝗮𝗹𝗶𝗻𝗲𝗮 𝗧𝗼𝘄𝗲𝗿 - 12% DP PROMO IN 37 MO. W/ 1% DISCOUNT- GRACE PARK, CALOOCAN CITY",,,,,29 sqm,"₱ 6,181,000","Grace Park East, Caloocan",1 bedroom,1 bathroom,60,Unfurnished,Condo,For Sale,,,Freehold,,13 Apr 2025,Lorebel Aldea
caloocan,1,Nice Studio Type Condominium For Sale in Caloocan,"For Sale
Nice Studio Type Condominium For Sale in Caloocan
Calinea Tower
Location: Caloocan
Approx Gross Floor Area: 34.50 sqm
1 T&B
High Floor

Selling Price: ₱ 7,180,000.00

For Direct Buyers only.

Contact:
MICHELLE MADARANG
Real Estate Broker No. 19349",,,,34 sqm,"₱ 7,180,000","Grace Park East, Caloocan",1 bedroom,1 bathroom,,,Condo,For Sale,,,Freehold,,9 Apr 2025,"Michelle Madarang, REB"
caloocan,1,Torre de Florencia condo in Monumento Caloocan City beside SM Grand Central,"Ready for occupancy condo in Caloocan City. Available units - Studio, 1BR and Combined Studio. All with balcony. Located near Lrt Monumento, across SM Grand Central, and near in MCU and WCC. Avail thru Pag ibig or bank financing. Inquire now.",Torre De Florencia,Torre De Florencia,,22 sqm,"₱ 3,151,000","Grace Park West, Caloocan",1 bedroom,1 bathroom,,,Studio,For Sale,,,,https://www.lamudi.com.ph/projects/torre-de-florencia/,29 Mar 2025,Marissa Lapuz
caloocan,1,2 Bedroom Condo Near Monumento and SM Grand Central - The Calinea Tower,"The Calinea Tower - Your exclusive access to a wonderful life





  Location: M. H. Del Pilar St., Grace Park, Caloocan

  Turn Over: May 2028

  Studio starts at 6.3M

  2BR starts at 9M





For more details, send a message.",The Calinea Tower,The Calinea Tower,,51 sqm,"₱ 9,000,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/the-calinea-tower/,12 Feb 2025,HV Properties Realty
caloocan,1,3BR Condo Near SM Grand central Calinea DMCI Homes,"Enjoy excellent accessibility by living in THE CALINEA TOWER,
DMCI HOMES DEVELOPMENT!

The Calinea Tower, Grace Park, Caloocan City, walking Distance from Monumento LRT,
Sm Mall Grand Central.
MAY 2028 turnover date.

We are preselling a condo within walking distance of the Sm Grand
Central/Monumento LRT.

AVAILABLE UNITS as of June 12, 2025:

Studio 30 sqm 6M     12% DP in 40 mos /17k Mo.
Studio 33 sqm 6.3M  12% DP in 40 most /18k Mo.
1BR 52 sqm     9.6M.  12% DP in 40 mos./28k Mo.
1BR 57.5 sqm  9.8M   12% DP in 40 mos /28k Mo.
2BR 52 sqm    8.5M   12% DP in 40 mos / 25k Mo.
2BR 64 sqm.   9.7M   12% DP in 40 mos 28k Mo.
3BR 79 sqm    11.7M   12% DP in 40 mos/ 34k Mo.
3BR 97 sqm    13.3M  12% DP in 40 mos/ 39k Mo.
tandem units 128 sqm 23M.   in 40 mos.  / 67k Mo.

Promo terms options:
12% down payable in 40 mos, 88% through bank loan. Upon
Turnover date: MAY 2028.

Other options: Payment:

20% spot down 80% in 39 mos. Zero interest with a 4% discount
50% down in 40 mos, 50% in 12 mos, Zero interest.t Upon turnover in May 2028
100% cash payable in 40 months, zero interest with a Discount!


The reservation fee is 20,000
The parking slot is 10,000

Reservation for June 2025 only.

List of requirements:
2 valid ids
Proof of Billing
proof of TIN

Resort Style Living
With Complete Amenities
 24hr Security
Trusted Quadruple A Builder
 Pets are allowed
Lifetime Ownership
BIGGER unit sizes (lowest price per Sqm)
NO HIDDEN CHARGES
Flexible Payment Terms
Free Home Loan Assistance
Pre-Selling -ZERO % interest on DP
BIGGER DOWN, BIGGER DISCOUNTS
DEFERRED PAYMENT


Computation is Available Upon request!

Sample Computation Available Upon Request.

For Assistance Pls Contact
 Corz Cascayan
Accredited in-house Property
Sales Consultant
Direct DMCIHOMES
Since 2012
Accredited DHSUD NCR-A-11646
PRC License No. 005479/00787",,,,79 sqm,"₱ 11,700,000","Grace Park East, Caloocan",3 bedrooms,2 bathrooms,17,Unfurnished,Condo,For Sale,,,Freehold,,11 Feb 2025,Corz Cascayan
caloocan,1,For Sale Preselling 2 Bedroom Condo in Caloocan Quezon City |The Calinea Tower,,,,,70 sqm,"₱ 10,938,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,12,,Condo,For Sale,,,Freehold,,7 Feb 2025,Wilver  Madarang
caloocan,1,RFO Condo in South Caloocan across SM Grand Central for Sale,"Torre de Florencia is located beside LRT Monumento & across SM Grand Central Mall in Caloocan City. Now ready for occupancy.
 

 Studio with balcony 21.70sqm- 3.2 million
 1 BR with balcony 36.80sqm- 6 million
 

 Monthly starts at 18k
 Balance thru Bank or Pag-ibig Financing
 

 Building Features
 Commercial Spaces
 Building Lobby
 3 passenger & 1 Service Elevator per tower
 FireDetection, alarm & sprinkler system
 24/7 security with CCTV
 Amenities
 Swimming pool
 Gym & fitness center
 Bar & lounge Area
 Multi use function Hall
 Play ground
 Roof deck with Jog path
 Landscape Garden
  
 HLURB LS NO. 030778
 OWNER & DEVELOPER:
 Merrytown Properties Corporation
 

  Mariz Lapuz",,,,21 sqm,"₱ 3,200,000","Grace Park West, Caloocan",1 bedroom,,10,Unfurnished,Studio,For Sale,,,,,5 Feb 2025,Marissa Lapuz
caloocan,1,The Calinea Tower | 3BR | 86sqm | DMCI Homes by Claire Yin,"🏡 THE CALINEA TOWER BY DMCI HOMES
Address: M.H. Del Pilar St., Grace Park, Caloocan City

⭐️ DMCI HOMES ON-GOING PROMO ⭐️
PROMO TERM: 12% Down Payment (Installment Only) 
& 88% Balance thru Bank Financing with Free Assistance

Available Units:

🛌 Studio Unit (29.00 Sqm - 42.00 Sqm) starts at 13K / Monthly
🛌 1 Bedroom Unit (52.00 Sqm & 57.00 Sqm) starts at 23K / Monthly
🛌 2 Bedroom Unit (52.00 Sqm & 78.00 Sqm) starts at 20K / Monthly
🛌 3 Bedroom Unit (79.00 Sqm - 97.50 Sqm) starts at 28K / Monthly

WHY CHOOSE DMCI HOMES?
1. Experience In-City Living & Enjoy Resort-like Amenities
2. Themed Development & High Quality Investment
3. Pet Friendly Community
4. Free Assistance on Bank Loan processing
5. Lifetime Ownership, Offers 2-year warranty

🏫 Educational Institutions in the vicinity

▫️ Global Reciprocal Colleges -> 300m / 1 min
▫️ ABE International Business College,
Caloocan Campus -> 750m / 5 mins
▫️ Manila Central University -> 1km / 5 mins
▫️ World Citi Colleges, Caloocan -> 1.2km / 5 mins
▫️ La Consolacion College, Caloocan -> 1.5km / 7 mins
▫️ Asian Institute of Computer Studies -> 1.6km / 7 mins
▫️ University of the East, Caloocan -> 1.7km / 7 mins
▫️ Martinez Memorial College -> 2.4km / 7 mins
▫️ Grace Christian College -> 2.8km / 9 mins
▫️ De La Salle Araneta University -> 3.3km / 9 mins
▫️ Chinese General Hospital College -> 3.5km / 9 mins

🏡 Commercials Center in the vicinity

▫️ SM City Grand Central Mall -> 500m / 3 mins
▫️ Araneta Square Mall -> 700m / 6 mins
▫️ SM Hypermarket Monumento -> 750m / 6 mins
▫️ Victory Center Mall -> 1km / 7 mins
▫️ SM Center Sangandaan -> 2km / 9 mins
▫️ Ayala Malls Cloverleaf -> 2.3km / 9 mins
▫️ Puregold Balintawak -> 2.8km / 7 mins
▫️ Fisher Mall Malabon -> 3km / 12 mins
▫️ Malabon Town Center -> 3km / 12 mins
▫️ SM North EDSA -> 5.6km / 12 mins
▫️ Trinoma -> 6.4km / 15 mins

🏥 Hospital in the vicinity

▫️ Our Lady of Grace Hospital -> 700m / 3 mins
▫️ Manila Central University Hospital -> 950 m / 3 mins
▫️ Caloocan City Medical Center 1.6km 5 mins
▫️ Martinez Memorial Hospital -> 2.4km / 7 mins
▫️ Calalang General Hospital -> 2.5km / 7 mins
▫️ Chinese General Hospital and Medical Center -> 3.5km / 10 mins

🚊 Other Key Places in the vicinity

▫️ LRT-1 Monumento Station -> 500m / 1 min
▫️ PNR Assistio Ave. Station -> 1km / 4mins
▫️ Skyway Stage 3 -> 2.8km / 7 mins
▫️ Diocesan Shrine and Parish of Our
Lady of Grace -> 140m / 1 min
▫️ Monumento Circle -> 750m / 3 mins
▫️ Caloocan City Hall -> 950m / 4 mins
▫️ Caloocan City's People's Park -> 950m / 4 mins
▫️ Malabon Zoo -> 1.5km / 5 mins

----------------------------

CALINEA TOWER
High Rise Condominiums
Land Area: 7,472 sqm.
Architectural Theme: Modern Contemporary

C- CALINEA 1917 
Project: CAL
Building Unit: C- Calinea 1917
Description: 3-Bedroom A (End)
Tower Description: CAL-00A
Floor Description: CAL-00A-19
Type: 3BR
Status: Available
Category: Condo Unit
Location: Rear Unit facing South
List Price: Php 13,984,000.00
Gross Area: 86.00 sqm
RFO Date: 5/31/2028 12:00:00 AM
Theme: End Unit
Non-Installation: 0
Re-open Unit Category:

---------------
48 levels residential I 1 level commercial floor I 10 podium parking

Site Progress: 21.71% as of January 2025

Properties near this location (DMCI)
The Celandine, Zinnia Towers, Cameron Residences

—-------------------
Building Features: 
Fire Alarm & Automatic Sprinkler System
Fire Cabinets
Fire Exit
Garbage Chute
Landscaped Atriums
Mailbox Area
Parking Space
Passenger Elevators
Provision for CCTV
24-hour Security
Convenience Store
Entertainment Room
Game Area
Landscaped Gardens
Laundry Station
Open Lawn/Picnic Grove
Perimeter Fence
Pool Deck
Pool Shower Area
Provision for CCTV Cameras
Sky Park
Standby Electric Generator
Water Station
Internet in Units and Common Areas
Sky Patio (Lumiventt Technology)
Sky Promenade

𝐂𝐥𝐚𝐢𝐫𝐞 𝐘𝐢𝐧
𝟎𝟗𝟐𝟐 𝟒𝟒𝟓 𝟎𝟎𝟓𝟒 (𝐒𝐦𝐬, 𝐕𝐢𝐛𝐞𝐫, 𝐖𝐡𝐚𝐭𝐬𝐚𝐩𝐩)
𝐃𝐌𝐂𝐈 𝐇𝐨𝐦𝐞𝐬 - 𝐈𝐧 𝐇𝐨𝐮𝐬𝐞 𝐂𝐨𝐧𝐬𝐮𝐥𝐭𝐚𝐧𝐭",,,,86 sqm,"₱ 13,984,000","Grace Park East, Caloocan",3 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,Freehold,,31 Jan 2025,Claire V. Yin
caloocan,1,The Calinea Tower | 2BR | 57.5sqm | DMCI Homes by Claire Yin,"🏡 THE CALINEA TOWER BY DMCI HOMES
Address: M.H. Del Pilar St., Grace Park, Caloocan City

⭐️ DMCI HOMES ON-GOING PROMO ⭐️
PROMO TERM: 12% Down Payment (Installment Only) 
& 88% Balance thru Bank Financing with Free Assistance

Available Units:

🛌 Studio Unit (29.00 Sqm - 42.00 Sqm) starts at 13K / Monthly
🛌 1 Bedroom Unit (52.00 Sqm & 57.00 Sqm) starts at 23K / Monthly
🛌 2 Bedroom Unit (52.00 Sqm & 78.00 Sqm) starts at 20K / Monthly
🛌 3 Bedroom Unit (79.00 Sqm - 97.50 Sqm) starts at 28K / Monthly

WHY CHOOSE DMCI HOMES?
1. Experience In-City Living & Enjoy Resort-like Amenities
2. Themed Development & High Quality Investment
3. Pet Friendly Community
4. Free Assistance on Bank Loan processing
5. Lifetime Ownership, Offers 2-year warranty

🏫 Educational Institutions in the vicinity

▫️ Global Reciprocal Colleges -> 300m / 1 min
▫️ ABE International Business College,
Caloocan Campus -> 750m / 5 mins
▫️ Manila Central University -> 1km / 5 mins
▫️ World Citi Colleges, Caloocan -> 1.2km / 5 mins
▫️ La Consolacion College, Caloocan -> 1.5km / 7 mins
▫️ Asian Institute of Computer Studies -> 1.6km / 7 mins
▫️ University of the East, Caloocan -> 1.7km / 7 mins
▫️ Martinez Memorial College -> 2.4km / 7 mins
▫️ Grace Christian College -> 2.8km / 9 mins
▫️ De La Salle Araneta University -> 3.3km / 9 mins
▫️ Chinese General Hospital College -> 3.5km / 9 mins

🏡 Commercials Center in the vicinity

▫️ SM City Grand Central Mall -> 500m / 3 mins
▫️ Araneta Square Mall -> 700m / 6 mins
▫️ SM Hypermarket Monumento -> 750m / 6 mins
▫️ Victory Center Mall -> 1km / 7 mins
▫️ SM Center Sangandaan -> 2km / 9 mins
▫️ Ayala Malls Cloverleaf -> 2.3km / 9 mins
▫️ Puregold Balintawak -> 2.8km / 7 mins
▫️ Fisher Mall Malabon -> 3km / 12 mins
▫️ Malabon Town Center -> 3km / 12 mins
▫️ SM North EDSA -> 5.6km / 12 mins
▫️ Trinoma -> 6.4km / 15 mins

🏥 Hospital in the vicinity

▫️ Our Lady of Grace Hospital -> 700m / 3 mins
▫️ Manila Central University Hospital -> 950 m / 3 mins
▫️ Caloocan City Medical Center 1.6km 5 mins
▫️ Martinez Memorial Hospital -> 2.4km / 7 mins
▫️ Calalang General Hospital -> 2.5km / 7 mins
▫️ Chinese General Hospital and Medical Center -> 3.5km / 10 mins

🚊 Other Key Places in the vicinity

▫️ LRT-1 Monumento Station -> 500m / 1 min
▫️ PNR Assistio Ave. Station -> 1km / 4mins
▫️ Skyway Stage 3 -> 2.8km / 7 mins
▫️ Diocesan Shrine and Parish of Our
Lady of Grace -> 140m / 1 min
▫️ Monumento Circle -> 750m / 3 mins
▫️ Caloocan City Hall -> 950m / 4 mins
▫️ Caloocan City's People's Park -> 950m / 4 mins
▫️ Malabon Zoo -> 1.5km / 5 mins

----------------------------

C- CALINEA 1912
 
Project: CAL
Building Unit: C- Calinea 1912
Description: 2-Bedroom B (Inner)
Tower Description: CAL-00A
Floor Description: CAL-00A-19
Type: 2BR
Status: Available
Category: Condo Unit
Location: Front Unit facing North
List Price: Php 9,932,000.00
Gross Area: 57.50 sqm
RFO Date: 5/31/2028 12:00:00 AM
Theme: Inner Unit
Non-Installation: 0
Re-open Unit Category:",,,,57 sqm,"₱ 9,932,000","Grace Park East, Caloocan",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,,31 Jan 2025,Claire V. Yin
