city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,1,Nice view For Sale 1BR Condo in Aston Residences RFO Pasay City,,The Aston Place,The Aston Place,30 sqm,30 sqm,"₱ 6,365,000","San Isidro, Pasay",1 bedroom,1 bathroom,35,Unfurnished,Condo,For Sale,2024,,Freehold,https://www.lamudi.com.ph/projects/the-aston-place/,6 hours ago,Wilver  Madarang
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,6 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,FOR SALE CONDO ALONG TAFT LRT VITO CRUZ DE LA-SALLE QUANTUM RESIDENCES,,,,21 sqm,21 sqm,"₱ 3,300,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD  MANILA BAY PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,7 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,9 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,10 hours ago,Roland Nacion
pasay,2,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,RENT TO OWN  CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,,Condo,For Sale,,,,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,CONDO FOR SALE ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,CONDO FOR SALE ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,CONDO FOR SALE ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,CONDO FOR SALE ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,CONDO FOR SALE ALONG ROXAS BOULEVARD PASAY CITY PALM BEACH WEST,,,,43 sqm,43 sqm,"₱ 8,000,000","Pasay, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,17 hours ago,Roland Nacion
pasay,3,3 Bedrooms For Sale Mi Casa in Bay Area Pasay,"🌴 Resort-Style Living in the Heart of the Bay Area? YES, Please! 🌴
Welcome to Mi Casa, a Ready-for-Occupancy condo located in Met Park, Bay Area, Pasay City — brought to you by Federal Land 🏙️

✨ Why Mi Casa is Your Next Home:
✅ Resort-inspired living
✅ RFO units available NOW
✅ Special promo terms with BIG discounts
✅ Prime Bay Area location — near malls, business hubs, and entertainment
✅ High-end amenities for your comfort & lifestyle
✅ Low-density living — only 14 units per floor for added privacy & peace

Whether you're an investor or future homeowner, Mi Casa offers the perfect blend of luxury, convenience, and tranquility.

📩 Send us a message today and grab our exclusive RFO promo before it’s gone!

#MiCasaByFederalLand #RFOCondoPH #PasayCondo #BayAreaCondo #MetroManilaCondo #CondoForSalePH #LuxuryCondoLiving #FederalLandPH #CondoNearMOA #InvestInRealEstatePH #PhilippinesRealEstate #DreamHomePH #CondoWithAmenities #ResortInspiredLiving #CondoLifestyle #CondoDealsPH #HighEndLiving #LowDensityLiving #BayAreaLiving #MoveInReadyPH",Mi Casa,Mi Casa,113 sqm,113 sqm,"₱ 20,310,000","Pasay, Metro Manila",3 bedrooms,3 bathrooms,,Unfurnished,Condo,For Sale,,1,Freehold,https://www.lamudi.com.ph/projects/mi-casa/,19 hours ago,Federal Land Condo Projects PH
pasay,3,FOR SALE CONDO IN TAFT LRT QUANTUM RESIDENCES,,,,24 sqm,24 sqm,"₱ 4,500,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,19 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO IN TAFT LRT QUANTUM RESIDENCES,,,,24 sqm,24 sqm,"₱ 4,500,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,19 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO IN TAFT LRT QUANTUM RESIDENCES,,,,24 sqm,24 sqm,"₱ 4,500,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,19 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO IN TAFT LRT QUANTUM RESIDENCES,,,,24 sqm,24 sqm,"₱ 4,500,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,19 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO IN TAFT LRT QUANTUM RESIDENCES,,,,24 sqm,24 sqm,"₱ 4,500,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,19 hours ago,Roland Nacion
pasay,3,FOR SALE CONDO IN TAFT LRT QUANTUM RESIDENCES,,,,24 sqm,24 sqm,"₱ 4,500,000","Pasay, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,19 hours ago,Roland Nacion
